x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-0.2613    	-0.4451    	27.94      	351.3      	179.3      	151.8      	0.7662     	0.179     
-0.2613    	-0.3309    	17.53      	340.2      	178        	148.8      	0.8371     	0.1714    
-0.2613    	-0.2168    	9.716      	329.1      	176.3      	145.8      	0.8911     	0.1638    
-0.2613    	-0.1027    	4.512      	317.9      	174.3      	142.7      	0.9242     	0.1563    
-0.2613    	0.01148    	1.913      	306.8      	172        	139.7      	0.9339     	0.1487    
-0.2613    	0.1256     	1.92       	295.7      	169.3      	136.7      	0.9194     	0.1411    
-0.2613    	0.2397     	4.532      	284.5      	166.2      	133.6      	0.8818     	0.1336    
-0.2613    	0.3539     	9.749      	273.4      	162.8      	130.6      	0.8241     	0.126     
-0.2613    	0.468      	17.57      	262.3      	159.1      	127.5      	0.7503     	0.1185    
-0.2613    	0.5822     	28         	251.1      	155        	124.5      	0.6655     	0.1109    
-0.2613    	0.6963     	41.03      	240        	150.7      	121.5      	0.5752     	0.1033    
-0.2613    	0.8104     	56.67      	228.8      	146.1      	118.4      	0.4843     	0.09578   
-0.2613    	0.9246     	74.92      	217.7      	141.2      	115.4      	0.3973     	0.08822   
-0.2613    	1.039      	95.77      	206.6      	136.1      	112.4      	0.3175     	0.08066   
-0.2613    	1.153      	119.2      	195.4      	130.8      	109.3      	0.2473     	0.0731    
-0.2613    	1.267      	145.3      	184.3      	125.4      	106.3      	0.1876     	0.06554   
-0.2613    	1.381      	173.9      	173.2      	119.9      	103.3      	0.1387     	0.05798   
-0.2613    	1.495      	205.2      	162        	114.3      	100.2      	0.09986    	0.05042   
-0.1992    	-1.815     	345.3      	813.5      	178.5      	159.8      	0.03569    	0.02061   
-0.1992    	-1.701     	304.3      	761.7      	178.9      	160.4      	0.05331    	0.04662   
-0.1992    	-1.586     	265.9      	710        	179.3      	161        	0.07758    	0.07262   
-0.1992    	-1.472     	230        	658.3      	179.9      	161.7      	0.11       	0.09863   
-0.1992    	-1.358     	196.8      	606.6      	180.4      	162.3      	0.1519     	0.1246    
-0.1992    	-1.244     	166.2      	554.8      	180.9      	162.9      	0.2045     	0.1506    
-0.1992    	-1.13      	138.2      	503.1      	181.2      	163.5      	0.2681     	0.1766    
-0.1992    	-1.016     	112.8      	451.4      	181.5      	164.1      	0.3425     	0.2027    
-0.1992    	-0.9016    	90.04      	429.5      	181.5      	161.9      	0.4263     	0.2032    
-0.1992    	-0.7875    	69.86      	416.8      	181.3      	158.9      	0.517      	0.1959    
-0.1992    	-0.6733    	52.28      	404.2      	180.8      	155.9      	0.6108     	0.1885    
